line_name,specimen__id,specimen__name,specimen__hemisphere,structure__id,structure__name,structure__acronym,structure_parent__id,structure_parent__acronym,structure__layer,nr__max_euclidean_distance,nr__number_stems,nr__number_bifurcations,nr__average_contraction,nr__average_parent_daughter_ratio,nrwkf__id,erwkf__id,ef__upstroke_downstroke_ratio_long_square,ef__adaptation,ef__f_i_curve_slope,ef__threshold_i_long_square,ef__tau,ef__avg_isi,ef__avg_firing_rate,ef__ri,ef__peak_t_ramp,ef__vrest,si__height,si__width,si__path,csl__x,csl__y,csl__z,csl__normalized_depth,cell_reporter_status,m__glif,m__biophys_perisomatic,m__biophys_all_active,tag__apical,tag__dendrite_type,morph_thumb_path,ephys_thumb_path,ephys_inst_thresh_thumb_path,id
Htr3a-Cre_NO152,473943881,Htr3a-Cre_NO152;Ai14-182494.05.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,136.2319891,7,34,0.877768966,0.849911426,492100795,496390196,3.410617984,0.000456018,0.199273645,209.9999847,6.054419234,74.62166667,13.4009336,96.87492476,8.00449,-69.54266805,9453,5783,/external/mousecelltypes/prod344/specimen_473943881/min_xy_473943881.aff,8029.63,791.066,3307.68,0.307966,cre reporter positive,5,1,0,NA,aspiny,/api/v2/well_known_file_download/487661521,/api/v2/well_known_file_download/487612483,/api/v2/well_known_file_download/491380918,86
Scnn1a-Tg3-Cre,469803003,Scnn1a-Tg3-Cre;Ai14-180214.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491200977,3.406229534,0.02226991,0.218131751,90,23.45477653,59.82033333,16.71672397,181.7187168,2.844325,-80.51883443,9437,5790,/external/mousecelltypes/prod312/specimen_469803003/min_xy_469803003.aff,8176.63,952.324,8334.55,0.363947,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/487628782,/api/v2/well_known_file_download/491377661,670
Rbp4-Cre_KL100,486052980,Rbp4-Cre_KL100;Ai14-205726.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,617.1241258,7,44,0.908133187,0.762456968,496001096,496461086,3.406010008,0.008371158,0.173458405,130,10.86767353,138.005,7.246114271,85.93747509,3.3745425,-70.42255129,9417,5765,/external/mousecelltypes/prod514/specimen_486052980/min_xy_486052980.aff,8569.65,1136.22,8095.15,0.602867,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/501079804,/api/v2/well_known_file_download/486075842,/api/v2/well_known_file_download/491383080,433
Rorb-IRES2-Cre,320654829,Rorb-IRES2-Cre-D;Ai14-171056.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,191.7421828,8,25,0.900545398,0.794457484,491119973,491201611,3.398680726,,0.110260866,249.9999847,14.75589141,86.73,11.53003574,151.0937867,2.5772075,-69.45211352,9431,9440,/external/mousecelltypes/prod170/specimen_320654829/min_xy_320654829.aff,8504.11,1420.41,8888.17,0.496144,cre reporter positive,2,0,1,NA,aspiny,/api/v2/well_known_file_download/487660659,/api/v2/well_known_file_download/487618749,/api/v2/well_known_file_download/491376479,471
Scnn1a-Tg3-Cre,476198393,Scnn1a-Tg3-Cre;Ai14-187852.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496603234,3.390986151,0.050893189,0.087325733,70,17.32378122,64.0175,15.62072871,203.5715069,1.934646667,-66.64905014,,,,8739.46,1225.59,8615.29,0.417709,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/489911414,/api/v2/well_known_file_download/491378023,680
Rorb-IRES2-Cre,480087928,Rorb-IRES2-Cre-D;Ai14-197330.06.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,532.0060389,4,20,0.886330771,0.801150718,491770972,491198830,3.390838593,0.018391987,0.201975542,50,36.26998689,58.05166667,17.22603428,230.0446779,2.149955,-73.20815173,9426,9426,/external/mousecelltypes/prod439/specimen_480087928/min_xy_480087928.aff,8527,899.047,3272.03,0.364008,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/487685988,/api/v2/well_known_file_download/491382097,/api/v2/well_known_file_download/491382099,527
Scnn1a-Tg3-Cre,500961697,Scnn1a-Tg3-Cre;Ai14-226406.06.01.01,left,312782558,"Anterior area, layer 4",VISa4,312782546,VISa,4,,,,,,,515457894,3.389332089,0.025949953,0.164054054,70,20.42162583,79.6,12.56281407,153.7499279,4.311293333,-68.5057373,7596,7599,/external/mousecelltypes/prod619/specimen_500961697/min_xy_500961697.aff,7725.3,871.336,3359.54,0.403045,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512290589,/api/v2/well_known_file_download/512290591,694
Htr3a-Cre_NO152,481136214,Htr3a-Cre_NO152;Ai14-200434.04.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,491317382,3.388158116,0.01681349,0.179643659,310,6.322324282,117.5214286,8.509086489,72.18750048,13.46245,-76.17692546,,,,8779.94,568.153,7749.65,0.133268,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/483151541,/api/v2/well_known_file_download/491384484,126
Htr3a-Cre_NO152,482521571,Htr3a-Cre_NO152;Ai14-200441.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491316657,3.38755588,0.004303078,0.12862408,160,5.675621941,76.96625,12.99270784,106.25,6.12454,-73.82226894,,,,8128.22,1319.55,8515.72,0.656324,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/483151964,/api/v2/well_known_file_download/491378821,131
Rorb-IRES2-Cre,314804042,Rorb-IRES2-Cre-D;Ai14-168053.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,403.5557815,4,29,0.890985072,0.786654367,491392790,491201623,3.387519999,0.092932294,0.149166667,90,31.35114861,101.3433333,9.867447291,215.6249216,2.722135,-71.10540941,7582,5744,/external/mousecelltypes/prod149/specimen_314804042/min_xy_314804042.aff,8195.6,1034.87,3044.36,0.44043,cre reporter positive,0,1,0,intact,spiny,/api/v2/well_known_file_download/487659627,/api/v2/well_known_file_download/487618825,/api/v2/well_known_file_download/491384592,468
Scnn1a-Tg3-Cre,476135066,Scnn1a-Tg3-Cre;Ai14-187849.06.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,400.5059371,8,46,0.922434114,0.746789801,512328422,491316020,3.386316592,0.098664882,0.129939105,130,24.57412858,113.2871429,8.827127022,95.17855059,4.780653333,-75.06610979,7584,7583,/external/mousecelltypes/prod507/specimen_476135066/min_xy_476135066.aff,8172.19,1169.67,2568.19,0.335366,cre reporter positive,0,0,0,intact,spiny,/api/v2/well_known_file_download/512328571,/api/v2/well_known_file_download/491384500,/api/v2/well_known_file_download/491384504,678
Slc17a6-IRES-Cre,477129850,Slc17a6-IRES-Cre;Ai14-190263.03.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,496282888,3.382123924,,0.036403506,249.9999847,11.51461672,,,115.6251907,2.9866875,-70.92113964,,,,9386.49,1314.47,8731.42,0.242456,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/491376968,/api/v2/well_known_file_download/491376970,700
Cux2-CreERT2,489259263,Cux2-CreERT2;Ai14-213723.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,515380520,3.369661277,0.032946539,0.273558964,80,20.74522921,53.78147059,18.59376453,193.4375402,3.115515,-80.52481201,,,,8764.19,949.181,8189.98,0.344905,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/489262283,/api/v2/well_known_file_download/491525442,46
Htr3a-Cre_NO152,481093098,Htr3a-Cre_NO152;Ai14-200431.02.01.01,left,593,"Primary visual area, layer 1",VISp1,385,VISp,1,,,,,,,496605001,3.346890699,-0.013156078,0.164900347,209.9999847,5.864745907,88.5375,11.29464916,119.374963,7.077526667,-76.11568124,,,,9282.48,710.595,3202.4,0.0267395,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/485475665,/api/v2/well_known_file_download/491383459,122
Scnn1a-Tg3-Cre,500964358,Scnn1a-Tg3-Cre;Ai14-226407.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,515458659,3.345226704,0.010889814,0.146149144,90,14.02677444,87.28,11.45737855,133.5937083,5.652946667,-81.43971252,5746,5751,/external/mousecelltypes/prod619/specimen_500964358/min_xy_500964358.aff,8134.15,828.908,7923.57,0.400101,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512190943,/api/v2/well_known_file_download/512190945,696
Rorb-IRES2-Cre,329550137,Rorb-IRES2-Cre-D;Ai14-176684.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,548.3447278,8,25,0.879367491,0.837725534,491771003,491198074,3.337195855,0.017019734,0.307329835,59.99999619,34.75235816,45.68575,21.88866331,293.437497,1.569125,-64.66160523,7618,7619,/external/mousecelltypes/prod249/specimen_329550137/min_xy_329550137.aff,8524.69,1328.62,2415.48,0.357284,cre reporter positive,0,1,0,intact,spiny,/api/v2/well_known_file_download/487659493,/api/v2/well_known_file_download/487623783,/api/v2/well_known_file_download/491380565,480
Rbp4-Cre_KL100,487664070,Rbp4-Cre_KL100;Ai14-211534.04.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496192342,3.334551743,0.020059368,0.209328367,90,18.71192011,61.381,16.29168635,178.2811755,2.66781,-79.43047623,5753,5741,/external/mousecelltypes/prod559/specimen_487664070/min_xy_487664070.aff,8895.79,1476.33,8987.43,0.396239,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/487664469,/api/v2/well_known_file_download/491383072,441
Cux2-CreERT2,490267468,Cux2-CreERT2;Ai14-213728.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,497262799,3.328956985,0.118855155,0.133043492,110,17.36125827,67.33333333,14.85148515,158.5937923,4.0841725,-81.68398424,,,,8753.3,1073.07,2900.52,0.335547,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/490269070,/api/v2/well_known_file_download/491529774,54
Htr3a-Cre_NO152,475622680,Htr3a-Cre_NO152;Ai14-185555.03.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,262.0334334,4,22,0.905833284,0.868989868,491119962,491216225,3.323303171,0.013216614,0.497094658,50,10.58548253,30.81806452,32.44850109,245.3126169,2.44966,-68.38059743,3892,3906,/external/mousecelltypes/prod368/specimen_475622680/min_xy_475622680.aff,8248.56,875.752,2742.85,0.151533,cre reporter positive,5,1,1,NA,aspiny,/api/v2/well_known_file_download/487661508,/api/v2/well_known_file_download/487613151,/api/v2/well_known_file_download/491376318,102
Rbp4-Cre_KL100,490772223,Rbp4-Cre_KL100;Ai14-215300.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496602746,3.314273098,0.03495193,0.153939307,370,11.51414115,116.194375,8.606268591,69.21878884,7.937035,-80.28030853,,,,8450.02,1211.43,2883.05,0.512736,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/490779405,/api/v2/well_known_file_download/491761287,454
Gad2-IRES-Cre,397248752,Gad2-IRES-Cre;Ai14-177639.06.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491202528,3.310382891,0.000640076,0.210055444,190,7.848924928,76.35375,13.09693368,98.59386348,7.767671667,-70.51524162,5750,5754,/external/mousecelltypes/prod285/specimen_397248752/min_xy_397248752.aff,7899.56,931.271,3157.54,0.391673,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/487609558,/api/v2/well_known_file_download/491381830,67
Scnn1a-Tg2-Cre,320668879,Scnn1a-Tg2-Cre;Ai14-171062.06.02.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,466.4724688,12,46,0.851619079,0.723879922,491119502,491201844,3.302888924,,0.118850847,70,28.38820443,225.13,4.441878026,198.5937479,3.262586667,-74.02182007,9442,7590,/external/mousecelltypes/prod170/specimen_320668879/min_xy_320668879.aff,8335.42,1082.18,2991.87,0.451492,cre reporter positive,0,1,1,intact,spiny,/api/v2/well_known_file_download/487659631,/api/v2/well_known_file_download/487622986,/api/v2/well_known_file_download/491383950,608
Rbp4-Cre_KL100,483092310,Rbp4-Cre_KL100;Ai14-196623.06.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,492.3167436,6,38,0.882317766,0.804900973,511962667,496196604,3.302439646,0.064123986,0.118074327,150,18.28611689,121.1471429,8.254424961,162.4999266,3.380415,-71.94474139,7566,9438,/external/mousecelltypes/prod457/specimen_483092310/min_xy_483092310.aff,8332.74,962.344,3159.22,0.405035,cre reporter positive,0,0,0,intact,spiny,/api/v2/well_known_file_download/508279182,/api/v2/well_known_file_download/483098668,/api/v2/well_known_file_download/491766270,419
Rorb-IRES2-Cre,478499902,Rorb-IRES2-Cre-D;Ai14-192794.05.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,373.5760287,6,28,0.902585023,0.718584246,492413655,491198581,3.299929253,0.10049029,0.217147279,90,22.86877213,80.45045455,12.43001057,197.8125402,4.281908333,-81.92037601,7567,7581,/external/mousecelltypes/prod409/specimen_478499902/min_xy_478499902.aff,8530.19,1071.82,2770.11,0.312967,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/487661727,/api/v2/well_known_file_download/487625764,/api/v2/well_known_file_download/491384029,508
Rorb-IRES2-Cre,502144146,Rorb-IRES2-Cre-D;Ai14-228836.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,515456162,3.289553505,0.008813592,0.190265483,50,28.85037217,76.37454545,13.09336761,200.1562119,3.310366667,-72.72707367,9428,7591,/external/mousecelltypes/prod649/specimen_502144146/min_xy_502144146.aff,7976.12,964.411,8208.82,0.436118,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512477735,/api/v2/well_known_file_download/512477737,605
Cux2-CreERT2,485911966,Cux2-CreERT2;Ai14-205530.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496604061,3.278658837,0.030713634,0.222836289,50,22.33011796,75.905,13.17436269,232.8125,1.397676667,-64.32819409,,,,8331.01,909.399,8066.26,0.416865,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/485914375,/api/v2/well_known_file_download/491378114,15
Scnn1a-Tg3-Cre,470098860,Scnn1a-Tg3-Cre;Ai14-181566.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491201469,3.27833412,0.028417226,0.23035321,100,26.13309514,61.05266667,16.37930093,179.6874637,3.417671667,-80.12923564,,,,8677.95,920.511,3159.47,0.317839,cre reporter positive,5,0,0,intact,spiny,,/api/v2/well_known_file_download/487634112,/api/v2/well_known_file_download/491377686,674
Scnn1a-Tg3-Cre,468193142,Scnn1a-Tg3-Cre;Ai14-177297.06.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,467.6510326,6,32,0.894984254,0.838523828,491120157,491317260,3.266752977,0.117267301,0.19941296,210,21.16225485,67.90333333,14.72681753,136.2500724,5.508708333,-70.21352834,9460,9462,/external/mousecelltypes/prod258/specimen_468193142/min_xy_468193142.aff,7880.44,913.913,3205.43,0.393321,cre reporter positive,0,1,1,intact,spiny,/api/v2/well_known_file_download/490149881,/api/v2/well_known_file_download/487635030,/api/v2/well_known_file_download/491377221,666
Htr3a-Cre_NO152,482773968,Htr3a-Cre_NO152;Ai14-200456.06.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491317832,3.262147359,-0.008477566,0.128894916,209.9999847,7.676596508,109.526875,9.130179237,103.4373865,7.822183333,-71.76810653,5756,5737,/external/mousecelltypes/prod469/specimen_482773968/min_xy_482773968.aff,7889.2,1083.4,7902.77,0.693756,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/484633273,/api/v2/well_known_file_download/491381403,138
Htr3a-Cre_NO152,478111731,Htr3a-Cre_NO152;Ai14-192821.04.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,496573271,3.261325243,0.026143863,0.556111113,20,18.34812131,26.98939394,37.05159153,373.5938302,1.153573333,-64.85929108,7587,5749,/external/mousecelltypes/prod507/specimen_478111731/min_xy_478111731.aff,8367.85,645.938,7983.07,0.18232,cre reporter negative,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/491381708,/api/v2/well_known_file_download/491381710,112
Nr5a1-Cre,483027960,Nr5a1-Cre;Ai14-199361.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496158341,3.257326995,0.029921885,0.232209003,90,20.27272437,63.40366667,15.77195851,178.1250057,2.504963333,-70.57510466,7582,5744,/external/mousecelltypes/prod472/specimen_483027960/min_xy_483027960.aff,8461.98,1106.58,2639.68,0.289963,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/485510566,/api/v2/well_known_file_download/491382657,201
Rorb-IRES2-Cre,329550277,Rorb-IRES2-Cre-D;Ai14-176684.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491198347,3.254222768,0.097564898,0.151965958,110,21.11843304,99.84166667,10.01585844,169.6875364,3.527266667,-81.57429286,9468,9467,/external/mousecelltypes/prod335/specimen_329550277/min_xy_329550277.aff,8533.4,948.546,8195.08,0.381246,cre reporter positive,0,0,0,NA,spiny,,/api/v2/well_known_file_download/487620802,/api/v2/well_known_file_download/491382106,481
Rorb-IRES2-Cre,478497530,Rorb-IRES2-Cre-D;Ai14-192794.05.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,468.411667,4,38,0.902592128,0.801942473,491770904,496573523,3.24928734,0.179209316,0.127400368,70,29.35770867,129.1414286,7.743448489,205.6249258,3.045635,-74.62032863,7597,9435,/external/mousecelltypes/prod406/specimen_478497530/min_xy_478497530.aff,8548.66,1299.97,8696.8,0.48368,cre reporter negative,2,1,0,intact,spiny,/api/v2/well_known_file_download/487686107,/api/v2/well_known_file_download/491382065,/api/v2/well_known_file_download/491382069,506
Rbp4-Cre_KL100,485835055,Rbp4-Cre_KL100;Ai14-204744.04.01.01,left,613,"Lateral visual area, layer 5",VISl5,409,VISl,5,889.1491731,14,58,0.91532855,0.730353362,496123899,491316583,3.246530105,0.01686679,0.166300364,170,16.20983979,61.23566667,16.33035214,93.75000267,5.4723,-76.00134311,11251,9429,/external/mousecelltypes/prod506/specimen_485835055/min_xy_485835055.aff,8504.28,1587.53,2349.57,0.555699,cre reporter positive,0,1,0,intact,spiny,/api/v2/well_known_file_download/496139526,/api/v2/well_known_file_download/485856849,/api/v2/well_known_file_download/491377797,429
Cux2-CreERT2,483019067,Cux2-CreERT2;Ai14-198014.04.02.01,right,501,"posteromedial visual area, layer 4",VISpm4,533,VISpm,4,,,,,,,496158354,3.239066033,0.227778151,0.063777081,170,13.22022087,72.46,13.80071764,109.2188674,4.272398333,-69.37343884,5662,5772,/external/mousecelltypes/prod472/specimen_483019067/min_xy_483019067.aff,7868.46,764.028,7905.66,0.34168,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/485507667,/api/v2/well_known_file_download/491378833,7
Nr5a1-Cre,476457450,Nr5a1-Cre;Ai14-187780.03.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,441.7580802,4,27,0.878968106,0.810504258,491253860,491199139,3.237167867,0.047694578,0.162089562,70,24.6772535,62.894,15.89976786,210.4686376,3.149208333,-75.30421738,7586,7585,/external/mousecelltypes/prod376/specimen_476457450/min_xy_476457450.aff,9093.26,1025.02,8257.35,0.307803,cre reporter positive,2,1,1,intact,spiny,/api/v2/well_known_file_download/487661900,/api/v2/well_known_file_download/487617691,/api/v2/well_known_file_download/491377646,186
Nr5a1-Cre,489731121,Nr5a1-Cre;Ai14-213384.04.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496603407,3.232809458,0.178353475,0.103169891,150,18.35035,75.043,13.32569327,130.1561369,4.516908333,-79.26253408,,,,8244.03,833.452,7839.38,0.427366,cre reporter positive,5,0,0,intact,spiny,,/api/v2/well_known_file_download/489888018,/api/v2/well_known_file_download/491527282,208
Ctgf-2A-dgCre,501891177,Ctgf-2A-dgCre;Ai14(IVSCC)-229360.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,515348017,3.23259035,0.008528963,0.269980314,20,25.34651202,26.01567568,38.43836356,413.4374559,1.72304,-68.58332062,,,,8324.31,1080.83,3461.83,0.649472,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512191817,/api/v2/well_known_file_download/512191819,3
Cux2-CreERT2,483018019,Cux2-CreERT2;Ai14-198014.03.02.01,right,501,"posteromedial visual area, layer 4",VISpm4,533,VISpm,4,,,,,,,496160836,3.2319186,0.057127401,0.232826989,90,18.86019534,52.161,19.17141159,248.1250403,1.276358333,-72.48110562,5739,3894,/external/mousecelltypes/prod472/specimen_483018019/min_xy_483018019.aff,8169.66,590.737,7232.84,0.341367,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/485507640,/api/v2/well_known_file_download/491384313,6
Htr3a-Cre_NO152,488686369,Htr3a-Cre_NO152;Ai14-209866.04.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,496604251,3.225951921,0.017474203,0.159157079,200,8.003388233,82.59181818,12.10773684,96.09371278,7.756266667,-70.92219899,,,,8328.46,748.059,3009.02,0.140791,cre reporter positive,5,0,0,NA,aspiny,,/api/v2/well_known_file_download/488687301,/api/v2/well_known_file_download/491515459,145
